Bandit,Reward,Algorithm
3,5.62390047269424,ThompsonSampling
3,3.573464892794476,ThompsonSampling
3,3.945359045727443,ThompsonSampling
3,3.114052834242654,ThompsonSampling
3,5.057017603419285,ThompsonSampling
3,3.8358701084977365,ThompsonSampling
3,4.955044095099532,ThompsonSampling
3,3.6945103956978462,ThompsonSampling
3,4.406687640344245,ThompsonSampling
3,2.4737867209426048,ThompsonSampling
3,2.316982228664374,ThompsonSampling
3,4.140387141244395,ThompsonSampling
3,3.6322827207582056,ThompsonSampling
3,4.482439866582435,ThompsonSampling
3,3.131997764686839,ThompsonSampling
3,2.5017811117649273,ThompsonSampling
3,3.9026132776897384,ThompsonSampling
3,3.7848921120532197,ThompsonSampling
3,3.3354822568582545,ThompsonSampling
3,3.4634621185504555,ThompsonSampling
3,4.33442567406013,ThompsonSampling
3,5.0207830587265265,ThompsonSampling
3,3.663311015843979,ThompsonSampling
3,2.886906487669856,ThompsonSampling
3,4.820762055547097,ThompsonSampling
3,3.556619774509952,ThompsonSampling
3,4.450143783631761,ThompsonSampling
3,4.760173492263885,ThompsonSampling
3,3.863382475900562,ThompsonSampling
3,4.328698755086669,ThompsonSampling
3,4.983034503006932,ThompsonSampling
3,4.357207876222803,ThompsonSampling
3,4.545017025340344,ThompsonSampling
3,2.8487514796022015,ThompsonSampling
3,1.4987029226186301,ThompsonSampling
3,4.811919753773679,ThompsonSampling
3,3.8279116851831136,ThompsonSampling
3,2.6966596692294553,ThompsonSampling
3,2.8309307057539526,ThompsonSampling
3,3.4949743226095884,ThompsonSampling
3,3.943926329353382,ThompsonSampling
3,5.6443446182433465,ThompsonSampling
3,4.108354257752104,ThompsonSampling
3,4.88980088230924,ThompsonSampling
3,4.367235384626769,ThompsonSampling
3,3.6021856102086267,ThompsonSampling
3,4.562480103070312,ThompsonSampling
3,3.518179344824187,ThompsonSampling
3,4.0705461889143315,ThompsonSampling
3,3.3002995060475673,ThompsonSampling
3,4.355711013433111,ThompsonSampling
3,4.004432339724068,ThompsonSampling
3,3.4962107466743224,ThompsonSampling
3,3.52842142270782,ThompsonSampling
3,4.585068784081432,ThompsonSampling
3,3.5130332233376502,ThompsonSampling
3,4.803583150875715,ThompsonSampling
3,2.6494600874117396,ThompsonSampling
3,3.1657807798290367,ThompsonSampling
3,3.724939180055872,ThompsonSampling
3,4.335065677785984,ThompsonSampling
3,2.214985177357024,ThompsonSampling
3,1.9272370500820335,ThompsonSampling
3,5.147590253145921,ThompsonSampling
3,4.723701036609402,ThompsonSampling
3,3.4540087991220094,ThompsonSampling
3,4.532624208370567,ThompsonSampling
3,4.178094866051028,ThompsonSampling
3,4.85761709956085,ThompsonSampling
3,4.032414343510061,ThompsonSampling
3,3.8861828356398433,ThompsonSampling
3,4.6779391586026975,ThompsonSampling
3,2.6455446249573624,ThompsonSampling
3,3.2074696143352175,ThompsonSampling
3,4.787442599032443,ThompsonSampling
3,6.589196561024343,ThompsonSampling
3,2.998346182229157,ThompsonSampling
3,3.0790724725592535,ThompsonSampling
3,3.540566400074411,ThompsonSampling
3,3.455181798546886,ThompsonSampling
3,4.194392674171021,ThompsonSampling
3,2.5318055438032436,ThompsonSampling
3,3.0938316136574477,ThompsonSampling
3,3.2132437465753085,ThompsonSampling
3,4.70895740886817,ThompsonSampling
3,4.538519050929267,ThompsonSampling
3,3.16133258872563,ThompsonSampling
3,1.8441922053372166,ThompsonSampling
3,3.351550809140142,ThompsonSampling
3,4.115911212718571,ThompsonSampling
3,3.6868137952894116,ThompsonSampling
3,5.1651725237892,ThompsonSampling
3,2.7192129669268166,ThompsonSampling
3,2.9925513810512703,ThompsonSampling
3,4.759357343851104,ThompsonSampling
3,3.4087378736661638,ThompsonSampling
3,4.969819841145925,ThompsonSampling
3,3.475364438325488,ThompsonSampling
3,4.613358942251843,ThompsonSampling
3,3.735604570962909,ThompsonSampling
3,6.533673952970278,ThompsonSampling
3,3.086553536650868,ThompsonSampling
3,5.084070433690607,ThompsonSampling
3,2.6389616812292096,ThompsonSampling
3,6.054757755418217,ThompsonSampling
3,3.238320443024147,ThompsonSampling
3,1.876132566673347,ThompsonSampling
3,5.478156771394868,ThompsonSampling
3,4.911278196475332,ThompsonSampling
3,3.9081999499987994,ThompsonSampling
3,4.295482801754533,ThompsonSampling
3,4.317519773131745,ThompsonSampling
3,5.028961453133141,ThompsonSampling
3,5.494989467374177,ThompsonSampling
3,4.491519882971737,ThompsonSampling
3,5.820025086765556,ThompsonSampling
3,5.130129130379776,ThompsonSampling
3,3.9841450155058107,ThompsonSampling
3,3.5381076054954614,ThompsonSampling
3,4.3315774236038616,ThompsonSampling
3,2.718660347202148,ThompsonSampling
3,5.592066252485997,ThompsonSampling
3,3.616988164577755,ThompsonSampling
3,3.4634585986764024,ThompsonSampling
3,4.179307843086248,ThompsonSampling
3,3.5127656263722455,ThompsonSampling
3,3.5195200547941528,ThompsonSampling
3,4.56210919681409,ThompsonSampling
3,4.841860290576411,ThompsonSampling
3,6.189016198336109,ThompsonSampling
3,3.51571584694344,ThompsonSampling
3,2.1627882035300936,ThompsonSampling
3,4.3462222089310485,ThompsonSampling
3,5.049944618025352,ThompsonSampling
3,1.8917065413725576,ThompsonSampling
3,2.5690247055761577,ThompsonSampling
3,3.824426947800151,ThompsonSampling
3,4.03026544847137,ThompsonSampling
3,4.909048273572525,ThompsonSampling
3,4.181126122812065,ThompsonSampling
3,4.766611450956907,ThompsonSampling
3,3.8126322296463067,ThompsonSampling
3,4.842756810300415,ThompsonSampling
3,2.6886143043335213,ThompsonSampling
3,4.385486825767177,ThompsonSampling
3,2.8050056809935784,ThompsonSampling
3,2.447415287997354,ThompsonSampling
3,3.2644404036786967,ThompsonSampling
3,2.4923999426175225,ThompsonSampling
3,3.732007007004548,ThompsonSampling
3,4.6122513049086225,ThompsonSampling
3,4.4479745348835635,ThompsonSampling
3,3.2287291149434285,ThompsonSampling
3,4.880762960583221,ThompsonSampling
3,4.423064844424194,ThompsonSampling
3,3.0702691165192473,ThompsonSampling
3,3.240176877972628,ThompsonSampling
3,3.0701939074246836,ThompsonSampling
3,2.5700769406666475,ThompsonSampling
3,5.852061538692162,ThompsonSampling
3,3.4917050694793006,ThompsonSampling
3,6.49047817205721,ThompsonSampling
3,3.7229998536839624,ThompsonSampling
3,4.589642892180298,ThompsonSampling
3,3.528867791670379,ThompsonSampling
3,6.504203692065465,ThompsonSampling
3,2.8936583990254654,ThompsonSampling
3,3.845050052485588,ThompsonSampling
3,4.611793852776066,ThompsonSampling
3,4.123123573182486,ThompsonSampling
3,4.186717620977691,ThompsonSampling
3,4.663249932929253,ThompsonSampling
3,5.298130541431146,ThompsonSampling
3,2.8450295463679245,ThompsonSampling
3,4.664317451103876,ThompsonSampling
3,5.385630087382448,ThompsonSampling
3,2.8637891558344997,ThompsonSampling
3,4.5919180055959234,ThompsonSampling
3,4.555589440115418,ThompsonSampling
3,2.237819459258986,ThompsonSampling
3,3.628695095833504,ThompsonSampling
3,3.37699567357768,ThompsonSampling
3,3.0625731914354155,ThompsonSampling
3,4.487798201007358,ThompsonSampling
3,3.9884125550176885,ThompsonSampling
3,4.434725763556607,ThompsonSampling
3,3.860464118325321,ThompsonSampling
3,4.048196509861253,ThompsonSampling
3,2.1704982923851697,ThompsonSampling
3,3.7664117834945614,ThompsonSampling
3,3.063104033324382,ThompsonSampling
3,3.4480258160196473,ThompsonSampling
3,3.9929217755798367,ThompsonSampling
3,2.6126226812291193,ThompsonSampling
3,2.5783812440868417,ThompsonSampling
3,2.7242174838939124,ThompsonSampling
3,3.996891657574994,ThompsonSampling
3,2.45598998788081,ThompsonSampling
3,4.306492836781215,ThompsonSampling
3,3.6408198903025855,ThompsonSampling
3,2.872398296901741,ThompsonSampling
3,3.729705153833268,ThompsonSampling
3,4.968695428764789,ThompsonSampling
3,3.97593875905775,ThompsonSampling
3,2.6022874026799014,ThompsonSampling
3,3.3327080071789563,ThompsonSampling
3,2.357460385996423,ThompsonSampling
3,5.090381477482398,ThompsonSampling
3,4.2219696952626045,ThompsonSampling
3,4.271105626630811,ThompsonSampling
3,5.0817155668130525,ThompsonSampling
3,3.081654465130469,ThompsonSampling
3,2.808800401252161,ThompsonSampling
3,5.0852723020850625,ThompsonSampling
3,4.651657985740609,ThompsonSampling
3,3.6997668523529468,ThompsonSampling
3,4.643899883995353,ThompsonSampling
3,1.6416239053571644,ThompsonSampling
3,3.524029628205467,ThompsonSampling
3,3.7932560292482393,ThompsonSampling
3,3.280693473658128,ThompsonSampling
3,5.130766003517125,ThompsonSampling
3,5.1839212374934895,ThompsonSampling
3,3.421725002948913,ThompsonSampling
3,2.5281773271014107,ThompsonSampling
3,5.574476151668414,ThompsonSampling
3,3.864244320071369,ThompsonSampling
3,5.523281948061198,ThompsonSampling
3,3.9905928381528053,ThompsonSampling
3,2.9688563220145867,ThompsonSampling
3,4.2832261422444295,ThompsonSampling
3,4.529010994408898,ThompsonSampling
3,4.114819072726058,ThompsonSampling
3,3.0534293244771225,ThompsonSampling
3,3.445811971924864,ThompsonSampling
3,5.1264646586466425,ThompsonSampling
3,1.684762799391243,ThompsonSampling
3,4.532651306078971,ThompsonSampling
3,2.7471669923112696,ThompsonSampling
3,3.6256254377082904,ThompsonSampling
3,5.467419367127065,ThompsonSampling
3,3.9304819197498087,ThompsonSampling
3,4.6952228028432605,ThompsonSampling
3,4.672520598970551,ThompsonSampling
3,3.39765415265936,ThompsonSampling
3,3.668598102585684,ThompsonSampling
3,5.5585126805952045,ThompsonSampling
3,3.800542953216027,ThompsonSampling
3,2.4117335527645634,ThompsonSampling
3,3.469928522330524,ThompsonSampling
3,3.500759103021926,ThompsonSampling
3,5.207681544851785,ThompsonSampling
3,4.934983231641099,ThompsonSampling
3,3.441113113499548,ThompsonSampling
3,1.3109665154426322,ThompsonSampling
3,3.7759208239730477,ThompsonSampling
3,3.1114777068274915,ThompsonSampling
3,4.036158860628556,ThompsonSampling
3,4.457425237981242,ThompsonSampling
3,3.6675926053046104,ThompsonSampling
3,5.190828873862122,ThompsonSampling
3,3.4732094427775255,ThompsonSampling
3,4.057435761371076,ThompsonSampling
3,4.558951441067575,ThompsonSampling
3,2.9182199935441835,ThompsonSampling
3,4.200525740514636,ThompsonSampling
3,4.4544879482850765,ThompsonSampling
3,2.862272355350921,ThompsonSampling
3,2.363108094530747,ThompsonSampling
3,4.400229256087471,ThompsonSampling
3,4.334218270394779,ThompsonSampling
3,3.6998388861102427,ThompsonSampling
3,3.067745367486641,ThompsonSampling
3,3.601919711113946,ThompsonSampling
3,2.65503691830258,ThompsonSampling
3,2.702979921796616,ThompsonSampling
3,4.85759829477827,ThompsonSampling
3,3.468510755741839,ThompsonSampling
3,2.6889385735357836,ThompsonSampling
3,3.1122019615839607,ThompsonSampling
3,4.730998288672273,ThompsonSampling
3,3.7240565620996615,ThompsonSampling
3,5.519286048946334,ThompsonSampling
3,2.5590588139758568,ThompsonSampling
3,5.318382829789522,ThompsonSampling
3,4.6737236157205055,ThompsonSampling
3,4.133492234485403,ThompsonSampling
3,5.583204384629129,ThompsonSampling
3,5.747984453684332,ThompsonSampling
3,2.876433748719812,ThompsonSampling
3,3.7117857800097,ThompsonSampling
3,3.871633808155837,ThompsonSampling
3,2.6445833388673323,ThompsonSampling
3,4.167956195836599,ThompsonSampling
3,3.7575273245340406,ThompsonSampling
3,2.688028178440656,ThompsonSampling
3,4.61359414365808,ThompsonSampling
3,4.166185804694276,ThompsonSampling
3,4.357567248728459,ThompsonSampling
3,4.569103570447055,ThompsonSampling
3,3.4069459768165333,ThompsonSampling
3,1.5220280273516633,ThompsonSampling
3,3.174293505687647,ThompsonSampling
3,3.902007949327808,ThompsonSampling
3,3.4043430793839806,ThompsonSampling
3,3.999167329298551,ThompsonSampling
3,4.841922433609184,ThompsonSampling
3,4.810977853381381,ThompsonSampling
3,3.4680538839633446,ThompsonSampling
3,5.627956278695864,ThompsonSampling
3,2.754978100838351,ThompsonSampling
3,3.1137951997624884,ThompsonSampling
3,4.201689470594094,ThompsonSampling
3,4.266191800020205,ThompsonSampling
3,3.511238511113443,ThompsonSampling
3,5.004911239771876,ThompsonSampling
3,4.019137515245302,ThompsonSampling
3,3.60621411813459,ThompsonSampling
3,2.8704510036940416,ThompsonSampling
3,4.500240489629247,ThompsonSampling
3,4.200707824381057,ThompsonSampling
3,3.223244014806191,ThompsonSampling
3,4.702896564587405,ThompsonSampling
3,4.389034326023895,ThompsonSampling
3,5.354050106525677,ThompsonSampling
3,3.387777199705565,ThompsonSampling
3,3.0647837628909023,ThompsonSampling
3,4.878245515188247,ThompsonSampling
3,3.0324369742081085,ThompsonSampling
3,4.44545894095612,ThompsonSampling
3,2.772431066848508,ThompsonSampling
3,4.190121543453372,ThompsonSampling
3,4.5179850533970844,ThompsonSampling
3,4.252134874286215,ThompsonSampling
3,3.205009481301305,ThompsonSampling
3,3.439967908934823,ThompsonSampling
3,4.517147982313373,ThompsonSampling
3,2.901179793849826,ThompsonSampling
3,3.821757533303076,ThompsonSampling
3,3.3333142541777487,ThompsonSampling
3,1.6775965768837469,ThompsonSampling
3,4.651785440835411,ThompsonSampling
3,4.210199621460619,ThompsonSampling
3,4.288995012300237,ThompsonSampling
3,2.0116228577415454,ThompsonSampling
3,3.000837655416151,ThompsonSampling
3,2.9522599904347278,ThompsonSampling
3,4.586231829688834,ThompsonSampling
3,3.381322138541033,ThompsonSampling
3,3.476877936963792,ThompsonSampling
3,4.252942319306414,ThompsonSampling
3,2.359205003548386,ThompsonSampling
3,3.0677221063611695,ThompsonSampling
3,4.1641189450898075,ThompsonSampling
3,2.414994052763089,ThompsonSampling
3,3.0987537057209797,ThompsonSampling
3,2.569244057161548,ThompsonSampling
3,4.69157840678706,ThompsonSampling
3,4.968894333770407,ThompsonSampling
3,1.8248328137193286,ThompsonSampling
3,4.3128032188530225,ThompsonSampling
3,4.520675295570792,ThompsonSampling
3,2.9509677257906475,ThompsonSampling
3,4.694385883547016,ThompsonSampling
3,4.342465394606649,ThompsonSampling
3,3.0466862897411273,ThompsonSampling
3,2.7606734381131837,ThompsonSampling
3,4.837239642747568,ThompsonSampling
3,5.632676546771865,ThompsonSampling
3,3.4351269426070092,ThompsonSampling
3,3.8745746426935312,ThompsonSampling
3,4.437226964824763,ThompsonSampling
3,4.569554361575181,ThompsonSampling
3,3.4736500322930715,ThompsonSampling
3,2.245872349465036,ThompsonSampling
3,4.47000918829571,ThompsonSampling
3,2.0476525729739796,ThompsonSampling
3,4.287831928096553,ThompsonSampling
3,2.503151307131443,ThompsonSampling
3,5.99384995634822,ThompsonSampling
3,5.545681296114032,ThompsonSampling
3,4.683354758363027,ThompsonSampling
3,2.9449551090235806,ThompsonSampling
3,3.354427176214731,ThompsonSampling
3,3.7754643091206157,ThompsonSampling
3,1.7127323083624542,ThompsonSampling
3,4.629930170686217,ThompsonSampling
3,5.080536153243251,ThompsonSampling
3,4.847672667191657,ThompsonSampling
3,3.181223862677074,ThompsonSampling
3,4.879395260069857,ThompsonSampling
3,3.777241156239775,ThompsonSampling
3,3.2543621212948404,ThompsonSampling
3,7.166615310898349,ThompsonSampling
3,5.080144831328623,ThompsonSampling
3,4.034476830514383,ThompsonSampling
3,5.077788715852017,ThompsonSampling
3,5.071645170397914,ThompsonSampling
3,4.302979179275608,ThompsonSampling
3,6.010797201588575,ThompsonSampling
3,2.677144508115677,ThompsonSampling
3,4.141286557056584,ThompsonSampling
3,5.18590666186508,ThompsonSampling
3,5.12374681278425,ThompsonSampling
3,3.5902386127581876,ThompsonSampling
3,3.3387580398614203,ThompsonSampling
3,4.590695156194878,ThompsonSampling
3,3.1523018745979945,ThompsonSampling
3,4.094663024048655,ThompsonSampling
3,2.5633890842280014,ThompsonSampling
3,4.664194591119646,ThompsonSampling
3,5.032162273997004,ThompsonSampling
3,5.690771309090263,ThompsonSampling
3,3.747087583487367,ThompsonSampling
3,5.050452052620979,ThompsonSampling
3,6.444398329424899,ThompsonSampling
3,3.372676594861615,ThompsonSampling
3,2.841621344669303,ThompsonSampling
3,3.236277388223564,ThompsonSampling
3,3.5660313359992433,ThompsonSampling
3,3.389174170521277,ThompsonSampling
3,4.1719051318754135,ThompsonSampling
3,3.735408375795206,ThompsonSampling
3,5.189844331128839,ThompsonSampling
3,2.8187635643152245,ThompsonSampling
3,5.215661174734166,ThompsonSampling
3,4.380710253409243,ThompsonSampling
3,4.495763645793838,ThompsonSampling
3,2.7911392674075586,ThompsonSampling
3,4.90398923969317,ThompsonSampling
3,4.421906034642831,ThompsonSampling
3,4.301460205025377,ThompsonSampling
3,4.471880635350978,ThompsonSampling
3,5.672349183067602,ThompsonSampling
3,2.7023866784660235,ThompsonSampling
3,4.580943163843106,ThompsonSampling
3,5.540745584094232,ThompsonSampling
3,4.997708220205223,ThompsonSampling
3,5.25159878859626,ThompsonSampling
3,3.54028524097626,ThompsonSampling
3,4.598885344452194,ThompsonSampling
3,2.433626549068429,ThompsonSampling
3,2.8569140984714565,ThompsonSampling
3,3.70112394663582,ThompsonSampling
3,3.4344578469838467,ThompsonSampling
3,4.209085470810207,ThompsonSampling
3,3.364841273967304,ThompsonSampling
3,5.20474331025793,ThompsonSampling
3,3.7905422130109363,ThompsonSampling
3,2.3477770633738797,ThompsonSampling
3,5.313005326333407,ThompsonSampling
3,4.899056445279989,ThompsonSampling
3,3.375281540856376,ThompsonSampling
3,2.748531806724193,ThompsonSampling
3,4.40751664612435,ThompsonSampling
3,2.8624289289463434,ThompsonSampling
3,3.259992581323721,ThompsonSampling
3,4.298435286372719,ThompsonSampling
3,4.476904432776796,ThompsonSampling
3,3.6825535424953744,ThompsonSampling
3,4.040780421156669,ThompsonSampling
3,4.1867711087251775,ThompsonSampling
3,4.237058673015192,ThompsonSampling
3,4.846610482676253,ThompsonSampling
3,3.25205115484779,ThompsonSampling
3,4.039176143591354,ThompsonSampling
3,5.278106112724096,ThompsonSampling
3,3.063824047404729,ThompsonSampling
3,2.8472129146730163,ThompsonSampling
3,2.1896691898741154,ThompsonSampling
3,3.7397542179698102,ThompsonSampling
3,2.9203805313628717,ThompsonSampling
3,4.235277102622668,ThompsonSampling
3,2.428441130169092,ThompsonSampling
3,3.943955650969914,ThompsonSampling
3,4.341977858011397,ThompsonSampling
3,2.44146337842921,ThompsonSampling
3,4.366280817139866,ThompsonSampling
3,5.334211609632668,ThompsonSampling
3,4.324317533267348,ThompsonSampling
3,4.027924432282603,ThompsonSampling
3,3.74333352293515,ThompsonSampling
3,4.706316053656588,ThompsonSampling
3,3.6032909481480484,ThompsonSampling
3,4.214124647900087,ThompsonSampling
3,4.491278732566022,ThompsonSampling
3,2.7050687636756843,ThompsonSampling
3,2.5889986466625947,ThompsonSampling
3,2.608553824544654,ThompsonSampling
3,4.0515323029105,ThompsonSampling
3,5.271804109198124,ThompsonSampling
3,2.3316202845224994,ThompsonSampling
3,5.122845852332143,ThompsonSampling
3,4.013717541719012,ThompsonSampling
3,2.782046634507818,ThompsonSampling
3,2.9168127853351873,ThompsonSampling
3,3.021151306963075,ThompsonSampling
3,3.8989692341943547,ThompsonSampling
3,3.6607682606184992,ThompsonSampling
3,2.4549780596168063,ThompsonSampling
3,3.240049139989677,ThompsonSampling
3,3.238643614980873,ThompsonSampling
3,5.583642699765241,ThompsonSampling
3,4.303516290629405,ThompsonSampling
3,4.209791371398797,ThompsonSampling
3,2.4711641107684588,ThompsonSampling
3,2.436776793081021,ThompsonSampling
3,5.179092286498899,ThompsonSampling
3,4.404792782550403,ThompsonSampling
3,4.1298161416281625,ThompsonSampling
3,4.585862120782979,ThompsonSampling
3,4.694787090688607,ThompsonSampling
3,3.356154192927657,ThompsonSampling
3,3.9020520318384406,ThompsonSampling
3,4.349882572542499,ThompsonSampling
3,2.9840460905131465,ThompsonSampling
3,4.699164618333112,ThompsonSampling
3,5.402943958999475,ThompsonSampling
3,3.770903078855783,ThompsonSampling
3,5.683979356014263,ThompsonSampling
3,4.778502259679577,ThompsonSampling
3,3.597247699786146,ThompsonSampling
3,3.904891665444472,ThompsonSampling
3,3.6745072201498146,ThompsonSampling
3,3.8939663494234527,ThompsonSampling
3,4.558358526808053,ThompsonSampling
3,4.921290433952135,ThompsonSampling
3,3.4282460518420947,ThompsonSampling
3,4.004129165379682,ThompsonSampling
3,3.6138358919574296,ThompsonSampling
3,3.8190866278754294,ThompsonSampling
3,2.8724255419714173,ThompsonSampling
3,4.321161566574453,ThompsonSampling
3,4.651986541170378,ThompsonSampling
3,4.016460841794694,ThompsonSampling
3,4.878574438824369,ThompsonSampling
3,3.4158143259238716,ThompsonSampling
3,4.396094017384085,ThompsonSampling
3,3.8533860040743786,ThompsonSampling
3,2.6822947293986203,ThompsonSampling
3,3.3764991533241004,ThompsonSampling
3,4.22998228487603,ThompsonSampling
3,6.513376729383712,ThompsonSampling
3,4.915006121752974,ThompsonSampling
3,5.57772031991969,ThompsonSampling
3,5.756472070230771,ThompsonSampling
3,3.8035490169748054,ThompsonSampling
3,3.671884428626645,ThompsonSampling
3,3.279936594506355,ThompsonSampling
3,3.5680483811224204,ThompsonSampling
3,3.7291523085422,ThompsonSampling
3,4.989085744622137,ThompsonSampling
3,3.65390836540781,ThompsonSampling
3,2.2468441881668078,ThompsonSampling
3,3.9261606893181917,ThompsonSampling
3,3.3402786400483766,ThompsonSampling
3,3.8746082623898794,ThompsonSampling
3,2.914605633264798,ThompsonSampling
3,4.534890165569427,ThompsonSampling
3,4.789746724629133,ThompsonSampling
3,4.206244530929973,ThompsonSampling
3,3.221800726425446,ThompsonSampling
3,4.458868200462959,ThompsonSampling
3,2.566688060136694,ThompsonSampling
3,4.189774514231452,ThompsonSampling
3,5.171634257356315,ThompsonSampling
3,3.743015278847545,ThompsonSampling
3,3.0442289261356166,ThompsonSampling
3,4.109654398133197,ThompsonSampling
3,2.6500105287310696,ThompsonSampling
3,4.119096758305332,ThompsonSampling
3,4.777804118056777,ThompsonSampling
3,3.5927413738572618,ThompsonSampling
3,2.377473010809518,ThompsonSampling
3,4.279444823228946,ThompsonSampling
3,4.264909189943839,ThompsonSampling
3,4.513822444010217,ThompsonSampling
3,2.9660973734480978,ThompsonSampling
3,2.6138519293078133,ThompsonSampling
3,4.645443847003165,ThompsonSampling
3,3.148562595318975,ThompsonSampling
3,5.396684623087205,ThompsonSampling
3,3.8794620295937396,ThompsonSampling
3,5.094655365752661,ThompsonSampling
3,3.4255088965665195,ThompsonSampling
3,6.16860908328399,ThompsonSampling
3,3.342767072424718,ThompsonSampling
3,4.832338334504977,ThompsonSampling
3,3.4808301197630263,ThompsonSampling
3,3.2197731339197184,ThompsonSampling
3,5.356277499571349,ThompsonSampling
3,3.8444636279141258,ThompsonSampling
3,5.567721910016198,ThompsonSampling
3,4.90588945931458,ThompsonSampling
3,4.951036951804933,ThompsonSampling
3,4.066155637796274,ThompsonSampling
3,4.3850950096036625,ThompsonSampling
3,4.485956281573541,ThompsonSampling
3,3.5822867245570835,ThompsonSampling
3,3.9366557735621948,ThompsonSampling
3,3.6625909612110825,ThompsonSampling
3,4.156728498168011,ThompsonSampling
3,3.8676328809196834,ThompsonSampling
3,3.380965245972535,ThompsonSampling
3,5.695780205012527,ThompsonSampling
3,4.791401961275205,ThompsonSampling
3,3.9924375012411617,ThompsonSampling
3,5.846090233327867,ThompsonSampling
3,2.4318359884190945,ThompsonSampling
3,3.7977524182699414,ThompsonSampling
3,4.609560271849453,ThompsonSampling
3,4.341866443123168,ThompsonSampling
3,2.2947467675315223,ThompsonSampling
3,4.396447776875108,ThompsonSampling
3,4.77390767197218,ThompsonSampling
3,2.9289079694786233,ThompsonSampling
3,4.129445302366948,ThompsonSampling
3,4.404396374150179,ThompsonSampling
3,3.6391441904748105,ThompsonSampling
3,3.2871196547605965,ThompsonSampling
3,5.247692622308147,ThompsonSampling
3,5.589883920530747,ThompsonSampling
3,4.051145325092058,ThompsonSampling
3,5.51016344831921,ThompsonSampling
3,5.886055672986455,ThompsonSampling
3,4.886534929175592,ThompsonSampling
3,3.6636250465595603,ThompsonSampling
3,4.32057397064464,ThompsonSampling
3,4.159000916877372,ThompsonSampling
3,3.8744894201707143,ThompsonSampling
3,4.3334803891448574,ThompsonSampling
3,4.123977399557889,ThompsonSampling
3,4.070270647670545,ThompsonSampling
3,5.66905842044175,ThompsonSampling
3,4.561690393036262,ThompsonSampling
3,4.862040589093997,ThompsonSampling
3,4.823258785139698,ThompsonSampling
3,5.104275421521559,ThompsonSampling
3,4.868536691381365,ThompsonSampling
3,4.009733278893331,ThompsonSampling
3,3.6735545233170095,ThompsonSampling
3,5.499623193491127,ThompsonSampling
3,4.419348963239815,ThompsonSampling
3,3.4127366276686026,ThompsonSampling
3,3.039128466791661,ThompsonSampling
3,6.020880759723477,ThompsonSampling
3,4.162592899494455,ThompsonSampling
3,3.6367858817378216,ThompsonSampling
3,3.7113564237258028,ThompsonSampling
3,4.798566493420657,ThompsonSampling
3,3.5548200921094497,ThompsonSampling
3,3.8146935450721493,ThompsonSampling
3,5.0649267423474225,ThompsonSampling
3,4.102152921840116,ThompsonSampling
3,4.946827283031193,ThompsonSampling
3,3.791966522843397,ThompsonSampling
3,2.3006524622358393,ThompsonSampling
3,2.686133180149721,ThompsonSampling
3,3.6171874273813596,ThompsonSampling
3,5.106771197124241,ThompsonSampling
3,4.988015986524204,ThompsonSampling
3,5.72556016349408,ThompsonSampling
3,5.295597567184065,ThompsonSampling
3,4.304966594215182,ThompsonSampling
3,4.444809061322967,ThompsonSampling
3,3.9049689254248783,ThompsonSampling
3,5.143383902332886,ThompsonSampling
3,4.136815975456987,ThompsonSampling
3,6.217742078326003,ThompsonSampling
3,3.9323933138517395,ThompsonSampling
3,2.9149954257323625,ThompsonSampling
3,4.33025234635094,ThompsonSampling
3,4.112883787953011,ThompsonSampling
3,4.633239095226686,ThompsonSampling
3,3.5198003003429306,ThompsonSampling
3,2.4489432490974457,ThompsonSampling
3,4.552549216230119,ThompsonSampling
3,4.309448673237576,ThompsonSampling
3,3.18337380085683,ThompsonSampling
3,5.272413281080707,ThompsonSampling
3,3.6358496672507465,ThompsonSampling
3,4.41841424121447,ThompsonSampling
3,5.651097782705649,ThompsonSampling
3,5.55506825779977,ThompsonSampling
3,3.304742661026946,ThompsonSampling
3,3.43582429982154,ThompsonSampling
3,3.6064876245970403,ThompsonSampling
3,3.5082232982332986,ThompsonSampling
3,4.78972706333205,ThompsonSampling
3,2.2985749276046774,ThompsonSampling
3,4.31153936725139,ThompsonSampling
3,3.7379137636111985,ThompsonSampling
3,3.1242807281009686,ThompsonSampling
3,6.1238633740840305,ThompsonSampling
3,3.847528116767552,ThompsonSampling
3,5.678867863405086,ThompsonSampling
3,3.7039748752290667,ThompsonSampling
3,3.361905102125789,ThompsonSampling
3,2.364991140604346,ThompsonSampling
3,3.33102831560476,ThompsonSampling
3,4.152838483432307,ThompsonSampling
3,3.9362304956050256,ThompsonSampling
3,4.206450956450294,ThompsonSampling
3,5.303152639352989,ThompsonSampling
3,4.531947921066633,ThompsonSampling
3,4.198331567506409,ThompsonSampling
3,5.017997581765683,ThompsonSampling
3,4.027651817743954,ThompsonSampling
3,4.072571262642757,ThompsonSampling
3,2.3461489841215393,ThompsonSampling
3,4.081954471038713,ThompsonSampling
3,4.471864151048806,ThompsonSampling
3,3.3524853804546613,ThompsonSampling
3,2.260830744325662,ThompsonSampling
3,3.7211141722260335,ThompsonSampling
3,3.703166617612917,ThompsonSampling
3,4.132318641953351,ThompsonSampling
3,4.952635833929326,ThompsonSampling
3,3.0358762921141054,ThompsonSampling
3,4.0016859219861285,ThompsonSampling
3,3.1656390726132653,ThompsonSampling
3,3.1459074557692186,ThompsonSampling
3,4.277976438828353,ThompsonSampling
